"Trade.ID","Date...Time","Product","Delivery.Date","Quantity","Unit.Price","Total.Quantity","Value","Off.Market.Trade","Broker","Anonymous"
9744,2021-02-17 09:56:00,"CP-NZU","24-Feb-21",100,40,100,4000,"","N","Y"
9845,2021-03-03 13:18:00,"CP-NZU","10-Mar-21",500,38.95,500,19475,"","N","Y"
10032,2021-03-31 13:42:00,"CP-NZU","9-Apr-21",500,39,500,19500,"","N","Y"
10105,2021-04-06 17:03:00,"CP-NZU","13-Apr-21",5,39,5,195,"","N","Y"
10373,2021-05-17 11:08:00,"CP-NZU","24-May-21",35,41.15,35,1440.25,"","N","Y"
10389,2021-05-20 15:20:00,"CP-NZU","27-May-21",5000,36.75,5000,183750,"","N","Y"
10388,2021-05-20 15:20:00,"CP-NZU","27-May-21",20,37.6,20,752,"","N","Y"
10415,2021-05-25 12:05:00,"CP-NZU","1-Jun-21",160,37,160,5920,"","N","Y"
10416,2021-05-25 12:07:00,"CP-NZU","1-Jun-21",100,37.5,100,3750,"","N","Y"
10417,2021-05-25 14:11:00,"CP-NZU","1-Jun-21",10,37.5,10,375,"","N","Y"
10611,2021-06-14 10:17:00,"CP-NZU","21-Jun-21",140,40.25,140,5635,"","N","Y"
10875,2021-07-20 10:08:00,"CP-NZU","27-Jul-21",1549,48,1549,74352,"","N","Y"
10950,2021-08-03 15:10:00,"CP-NZU","10-Aug-21",10000,48.7,10000,487000,"","N","Y"
10951,2021-08-03 15:39:00,"CP-NZU","10-Aug-21",2000,48.75,2000,97500,"","N","Y"
10991,2021-08-10 11:44:00,"CP-NZU","17-Aug-21",8000,49.2,8000,393600,"","N","Y"
11005,2021-08-13 10:45:00,"CP-NZU","20-Aug-21",500,50,500,25000,"","N","Y"
11006,2021-08-16 15:56:00,"CP-NZU","23-Aug-21",1500,49.5,1500,74250,"","N","Y"
11034,2021-08-20 16:57:00,"CP-NZU","27-Aug-21",600,49.6,600,29760,"","N","Y"
11041,2021-08-23 09:00:00,"CP-NZU","30-Aug-21",10000,49.95,10000,499500,"","N","Y"
11044,2021-08-23 14:12:00,"CP-NZU","30-Aug-21",100,50.6,100,5060,"","N","Y"
11067,2021-08-26 13:37:00,"CP-NZU","2-Sep-21",1606,50.65,1606,81343.9,"","N","Y"
11121,2021-09-02 15:46:00,"CP-NZU","9-Sep-21",2962,59,2962,174758,"","N","Y"
11158,2021-09-07 15:00:00,"CP-NZU","14-Sep-21",495,62,495,30690,"","N","Y"
11190,2021-09-10 16:44:00,"CP-NZU","17-Sep-21",2000,66,2000,132000,"","N","Y"
11191,2021-09-10 16:52:00,"CP-NZU","17-Sep-21",451,66,451,29766,"","N","Y"
11193,2021-09-10 16:55:00,"CP-NZU","17-Sep-21",1000,66,1000,66000,"","N","Y"
11603,2021-10-18 11:20:00,"CP-NZU","26-Oct-21",2000,65,2000,130000,"","N","Y"
11652,2021-10-21 09:15:00,"CP-NZU","29-Oct-21",30,65,30,1950,"","N","Y"
11671,2021-10-22 09:44:00,"CP-NZU","1-Nov-21",211,65,211,13715,"","N","Y"
11670,2021-10-22 09:44:00,"CP-NZU","1-Nov-21",100,65,100,6500,"","N","Y"
11687,2021-10-22 14:49:00,"CP-NZU","1-Nov-21",1,65.1,1,65.1,"","N","Y"
11724,2021-10-27 13:34:00,"CP-NZU","3-Nov-21",24,65.1,24,1562.4,"","N","Y"
11723,2021-10-27 13:34:00,"CP-NZU","3-Nov-21",29,66,29,1914,"","N","Y"
11726,2021-10-27 13:35:00,"CP-NZU","3-Nov-21",8,65,8,520,"","N","Y"
11725,2021-10-27 13:35:00,"CP-NZU","3-Nov-21",189,65,189,12285,"","N","Y"
11738,2021-10-28 10:52:00,"CP-NZU","4-Nov-21",708,65,708,46020,"","N","Y"
11737,2021-10-28 10:52:00,"CP-NZU","4-Nov-21",42,65,42,2730,"","N","Y"
12505,2022-01-19 16:45:00,"CP-NZU","26-Jan-22",250,73,250,18250,"","N","Y"
12519,2022-01-20 14:42:00,"CP-NZU","27-Jan-22",45,74,45,3330,"","N","Y"
12652,2022-02-04 13:28:00,"CP-NZU","14-Feb-22",25,78,25,1950,"","N","Y"
12654,2022-02-04 15:17:00,"CP-NZU","14-Feb-22",270,78,270,21060,"","Y","Y"
12686,2022-02-08 10:49:00,"CP-NZU","15-Feb-22",1200,77.5,1200,93000,"","N","Y"
12765,2022-02-15 09:50:00,"CP-NZU","22-Feb-22",5000,84,5000,420000,"","N","Y"
12859,2022-02-22 15:29:00,"CP-NZU","1-Mar-22",110,82,110,9020,"","N","Y"
12860,2022-02-22 15:44:00,"CP-NZU","1-Mar-22",1000,82,1000,82000,"","Y","Y"
12874,2022-02-23 16:24:00,"CP-NZU","2-Mar-22",693,81.5,693,56479.5,"","Y","Y"
12878,2022-02-24 10:28:00,"CP-NZU","3-Mar-22",1000,81.5,1000,81500,"","Y","Y"
12883,2022-02-24 15:56:00,"CP-NZU","3-Mar-22",3500,80.5,3500,281750,"","Y","Y"
12893,2022-02-25 14:16:00,"CP-NZU","4-Mar-22",1000,80.25,1000,80250,"","N","Y"
12925,2022-03-03 10:20:00,"CP-NZU","10-Mar-22",14,81,14,1134,"","N","Y"
12935,2022-03-04 15:34:00,"CP-NZU","11-Mar-22",25,79,25,1975,"","N","Y"
12961,2022-03-07 16:57:00,"CP-NZU","14-Mar-22",25,78.25,25,1956.25,"","N","Y"
12966,2022-03-08 14:15:00,"CP-NZU","15-Mar-22",10,76,10,760,"","N","Y"
12978,2022-03-09 12:06:00,"CP-NZU","16-Mar-22",38,74.75,38,2840.5,"","N","Y"
13073,2022-03-19 16:40:00,"CP-NZU","25-Mar-22",1000,72.5,1000,72500,"","N","Y"
13106,2022-03-24 13:06:00,"CP-NZU","31-Mar-22",1889,73.15,1889,138180.35,"","N","Y"
13111,2022-03-24 14:45:00,"CP-NZU","31-Mar-22",1000,73,1000,73000,"","N","Y"
13117,2022-03-25 12:42:00,"CP-NZU","1-Apr-22",3378,74.15,3378,250478.7,"","N","Y"
13187,2022-04-01 10:14:00,"CP-NZU","8-Apr-22",600,75.5,600,45300,"","N","Y"
13188,2022-04-01 10:27:00,"CP-NZU","8-Apr-22",104,75.5,104,7852,"","N","Y"
13230,2022-04-04 10:41:00,"CP-NZU","11-Apr-22",459,75.5,459,34654.5,"","N","Y"
13317,2022-04-12 15:04:00,"CP-NZU","21-Apr-22",1534,75.85,1534,116353.9,"","N","Y"
13318,2022-04-12 16:32:00,"CP-NZU","21-Apr-22",1000,76,1000,76000,"","N","Y"
13336,2022-04-14 10:02:00,"CP-NZU","26-Apr-22",2000,76.5,2000,153000,"","N","Y"
13392,2022-04-20 08:36:00,"CP-NZU","28-Apr-22",62,77,62,4774,"","N","Y"
13401,2022-04-21 08:16:00,"CP-NZU","29-Apr-22",501,76.95,501,38551.95,"","Y","Y"
13402,2022-04-21 08:17:00,"CP-NZU","29-Apr-22",3632,76.5,3632,277848,"Off Market Trade","Y","Y"
13457,2022-04-26 14:50:00,"CP-NZU","3-May-22",250,76,250,19000,"","N","Y"
13467,2022-04-27 11:45:00,"CP-NZU","4-May-22",25,76,25,1900,"","N","Y"
13525,2022-05-02 17:23:00,"CP-NZU","9-May-22",13,75,13,975,"","N","Y"
13533,2022-05-03 11:36:00,"CP-NZU","10-May-22",1000,76,1000,76000,"","N","Y"
13532,2022-05-03 11:36:00,"CP-NZU","10-May-22",725,76,725,55100,"","N","Y"
13531,2022-05-03 11:36:00,"CP-NZU","10-May-22",1135,75.95,1135,86203.25,"","N","Y"
13557,2022-05-05 11:28:00,"CP-NZU","12-May-22",1000,76.3,1000,76300,"","N","Y"
13558,2022-05-05 11:31:00,"CP-NZU","12-May-22",350,76,350,26600,"","N","Y"
13598,2022-05-10 16:18:00,"CP-NZU","20-May-22",385,76.6,385,29491,"Off Market Trade","Y","Y"
13597,2022-05-10 16:18:00,"CP-NZU","20-May-22",615,76.6,615,47109,"Off Market Trade","Y","Y"
13599,2022-05-10 16:35:00,"CP-NZU","17-May-22",500,76.6,500,38300,"","N","Y"
13600,2022-05-10 16:37:00,"CP-NZU","17-May-22",5000,77,5000,385000,"Off Market Trade","Y","Y"
13601,2022-05-10 16:38:00,"CP-NZU","17-May-22",624,77,624,48048,"","N","Y"
13678,2022-05-18 08:01:00,"CP-NZU","25-May-22",1000,76.6,1000,76600,"","N","Y"
13732,2022-05-24 10:16:00,"CP-NZU","31-May-22",4000,77,4000,308000,"","N","Y"
13736,2022-05-24 13:55:00,"CP-NZU","31-May-22",1475,77,1475,113575,"","N","Y"
13735,2022-05-24 13:55:00,"CP-NZU","31-May-22",25,77,25,1925,"","N","Y"
13740,2022-05-24 16:19:00,"CP-NZU","31-May-22",1000,77.5,1000,77500,"","N","Y"
13754,2022-05-25 14:21:00,"CP-NZU","1-Jun-22",48,77,48,3696,"","N","Y"
13759,2022-05-26 08:05:00,"CP-NZU","2-Jun-22",1000,77,1000,77000,"","N","Y"
13762,2022-05-26 13:19:00,"CP-NZU","27-May-22",38201,77.3,38201,2952937.3,"Off Market Trade","Y","Y"
13766,2022-05-26 15:22:00,"CP-NZU","2-Jun-22",50000,77.3,50000,3865000,"Off Market Trade","Y","Y"
13785,2022-05-30 13:24:00,"CP-NZU","7-Jun-22",25000,76.94,25000,1923500,"Off Market Trade","Y","Y"
13788,2022-05-30 16:30:00,"CP-NZU","7-Jun-22",96,76.6,96,7353.6,"","N","Y"
13824,2022-06-02 12:39:00,"CP-NZU","10-Jun-22",480,76.7,480,36816,"","N","Y"
13823,2022-06-02 12:39:00,"CP-NZU","10-Jun-22",900,76.7,900,69030,"","N","Y"
13832,2022-06-03 14:18:00,"CP-NZU","13-Jun-22",3000,76.8,3000,230400,"","N","Y"
13833,2022-06-03 14:34:00,"CP-NZU","13-Jun-22",1000,76.8,1000,76800,"","N","Y"
13835,2022-06-03 14:57:00,"CP-NZU","13-Jun-22",1000,76.8,1000,76800,"","N","Y"
13836,2022-06-03 15:41:00,"CP-NZU","13-Jun-22",200,76.8,200,15360,"","N","Y"
13870,2022-06-09 08:47:00,"CP-NZU","16-Jun-22",722,76.5,722,55233,"","N","Y"
13880,2022-06-09 13:38:00,"CP-NZU (F)","Sep-22",10000,78,10000,780000,"","N","Y"
13885,2022-06-10 10:27:00,"CP-NZU","17-Jun-22",1500,76.6,1500,114900,"","N","Y"
13919,2022-06-13 10:56:00,"CP-NZU","20-Jun-22",677,76.95,677,52095.15,"","N","Y"
13920,2022-06-13 11:13:00,"CP-NZU","20-Jun-22",28,76.95,28,2154.6,"","N","Y"
13924,2022-06-13 14:26:00,"CP-NZU","20-Jun-22",105,76.4,105,8022,"","N","Y"
13938,2022-06-14 14:48:00,"CP-NZU","21-Jun-22",2000,76.5,2000,153000,"","N","Y"
13945,2022-06-15 10:51:00,"CP-NZU","22-Jun-22",98,76.5,98,7497,"","N","Y"
13955,2022-06-15 15:13:00,"CP-NZU","22-Jun-22",500,77,500,38500,"","N","Y"
14000,2022-06-17 15:11:00,"CP-NZU","27-Jun-22",1000,77,1000,77000,"","N","Y"
14001,2022-06-17 15:46:00,"CP-NZU","27-Jun-22",100,77.25,100,7725,"","N","Y"
14003,2022-06-17 16:49:00,"CP-NZU","27-Jun-22",915,76.85,915,70317.75,"Off Market Trade","Y","Y"
14002,2022-06-17 16:49:00,"CP-NZU","27-Jun-22",750,76.85,750,57637.5,"Off Market Trade","Y","Y"
14040,2022-06-21 08:54:00,"CP-NZU","29-Jun-22",2000,76.5,2000,153000,"","N","Y"
14047,2022-06-21 11:39:00,"CP-NZU","29-Jun-22",375,76.4,375,28650,"","N","Y"
14055,2022-06-21 15:54:00,"CP-NZU","29-Jun-22",240,76.3,240,18312,"","N","Y"
14073,2022-06-23 11:10:00,"CP-NZU","1-Jul-22",1000,76.5,1000,76500,"","N","Y"
14074,2022-06-23 11:36:00,"CP-NZU","1-Jul-22",2000,76.5,2000,153000,"Off Market Trade","Y","Y"
14075,2022-06-23 14:05:00,"CP-NZU","1-Jul-22",38,76.2,38,2895.6,"","N","Y"
14083,2022-06-24 12:53:00,"CP-NZU","4-Jul-22",500,76.45,500,38225,"","N","Y"
14109,2022-06-27 14:42:00,"CP-NZU","4-Jul-22",27,76,27,2052,"","N","Y"
14112,2022-06-28 09:29:00,"CP-NZU","5-Jul-22",500,76,500,38000,"","N","Y"
14159,2022-06-30 09:01:00,"CP-NZU","7-Jul-22",58,76,58,4408,"","N","Y"
14158,2022-06-30 09:01:00,"CP-NZU","7-Jul-22",50,76,50,3800,"","N","Y"
14160,2022-06-30 09:49:00,"CP-NZU","7-Jul-22",3000,76.1,3000,228300,"Off Market Trade","Y","Y"
14180,2022-07-01 14:32:00,"CP-NZU","8-Jul-22",500,75.96,500,37980,"","N","Y"
14202,2022-07-04 12:07:00,"CP-NZU","11-Jul-22",1000,75.4,1000,75400,"","N","Y"
14205,2022-07-04 15:45:00,"CP-NZU","11-Jul-22",2000,75.4,2000,150800,"","N","Y"
14212,2022-07-05 11:49:00,"CP-NZU","12-Jul-22",1500,75.5,1500,113250,"Off Market Trade","Y","Y"
14213,2022-07-05 11:53:00,"CP-NZU","12-Jul-22",7500,75.5,7500,566250,"Off Market Trade","Y","Y"
14234,2022-07-07 10:10:00,"CP-NZU","14-Jul-22",800,74,800,59200,"","N","Y"
14270,2022-07-08 13:09:00,"CP-NZU","15-Jul-22",19,73.1,19,1388.9,"","N","Y"
14300,2022-07-11 09:40:00,"CP-NZU","18-Jul-22",500,74.5,500,37250,"","N","Y"
14310,2022-07-11 11:44:00,"CP-NZU","18-Jul-22",500,74,500,37000,"","N","Y"
14323,2022-07-12 09:13:00,"CP-NZU","19-Jul-22",107,74,107,7918,"","N","Y"
14332,2022-07-12 13:03:00,"CP-NZU","19-Jul-22",1000,73.75,1000,73750,"","N","Y"
14333,2022-07-12 15:00:00,"CP-NZU","19-Jul-22",1400,72.75,1400,101850,"","N","Y"
14343,2022-07-13 13:47:00,"CP-NZU","20-Jul-22",1250,72.8,1250,91000,"Off Market Trade","Y","Y"
14344,2022-07-13 13:59:00,"CP-NZU","20-Jul-22",3044,72.9,3044,221907.6,"","N","Y"
14345,2022-07-13 14:24:00,"CP-NZU","20-Jul-22",660,73,660,48180,"","N","Y"
14382,2022-07-15 14:50:00,"CP-NZU","22-Jul-22",660,73.15,660,48279,"","N","Y"
14450,2022-07-19 11:58:00,"CP-NZU","26-Jul-22",78,72.95,78,5690.1,"","N","Y"
14466,2022-07-21 10:57:00,"CP-NZU","28-Jul-22",1000,73.15,1000,73150,"","N","Y"
14508,2022-07-25 13:02:00,"CP-NZU","1-Aug-22",1664,73,1664,121472,"Off Market Trade","Y","Y"
14512,2022-07-25 15:59:00,"CP-NZU","1-Aug-22",3000,72.85,3000,218550,"Off Market Trade","Y","Y"
14525,2022-07-27 08:36:00,"CP-NZU","3-Aug-22",3,72.2,3,216.6,"","N","Y"
14526,2022-07-27 08:44:00,"CP-NZU","3-Aug-22",50,72.2,50,3610,"","N","Y"
14540,2022-07-27 10:10:00,"CP-NZU","3-Aug-22",4560,77,4560,351120,"","N","Y"
14541,2022-07-27 11:54:00,"CP-NZU","3-Aug-22",737,80,737,58960,"","N","Y"
14542,2022-07-27 12:19:00,"CP-NZU","3-Aug-22",300,80,300,24000,"","N","Y"
14551,2022-07-28 12:39:00,"CP-NZU","4-Aug-22",26,80.5,26,2093,"","N","Y"
14568,2022-07-29 15:56:00,"CP-NZU","3-Aug-22",4000,79.75,4000,319000,"Off Market Trade","Y","Y"
14569,2022-07-29 15:57:00,"CP-NZU","3-Aug-22",4188,79.75,4188,333993,"Off Market Trade","Y","Y"
14570,2022-07-29 16:14:00,"CP-NZU","3-Aug-23",8188,84.65,8188,693114.2,"Off Market Trade","Y","Y"
14635,2022-08-03 17:10:00,"CP-NZU","10-Aug-22",1000,79.5,1000,79500,"","Y","Y"
14636,2022-08-03 17:11:00,"CP-NZU","10-Aug-22",3000,79.5,3000,238500,"","Y","Y"
14645,2022-08-05 10:28:00,"CP-NZU","12-Aug-22",300,79.25,300,23775,"","N","Y"
14657,2022-08-05 14:20:00,"CP-NZU","12-Aug-22",2300,79.55,2300,182965,"","N","Y"
14656,2022-08-05 14:20:00,"CP-NZU","12-Aug-22",700,79.6,700,55720,"","N","Y"
14702,2022-08-09 16:12:00,"CP-NZU","16-Aug-22",600,79.8,600,47880,"Off Market Trade","Y","Y"
14701,2022-08-09 16:12:00,"CP-NZU","16-Aug-22",1500,79.8,1500,119700,"Off Market Trade","Y","Y"
14722,2022-08-10 15:34:00,"CP-NZU","17-Aug-22",413,80,413,33040,"","N","Y"
14763,2022-08-12 14:59:00,"CP-NZU","19-Aug-22",1320,80,1320,105600,"","N","Y"
14775,2022-08-12 17:29:00,"CP-NZU","19-Aug-22",2000,80,2000,160000,"","N","Y"
14793,2022-08-15 09:53:00,"CP-NZU","22-Aug-22",1500,80.1,1500,120150,"","N","Y"
14794,2022-08-15 09:59:00,"CP-NZU","22-Aug-22",1500,80.25,1500,120375,"","N","Y"
14795,2022-08-15 11:29:00,"CP-NZU","22-Aug-22",5000,80.3,5000,401500,"Off Market Trade","Y","Y"
14823,2022-08-15 14:10:00,"CP-NZU","22-Aug-22",724,80.25,724,58101,"","N","Y"
14831,2022-08-16 13:05:00,"CP-NZU","23-Aug-22",5000,80.9,5000,404500,"","Y","Y"
14832,2022-08-16 13:17:00,"CP-NZU","23-Aug-22",5000,80.9,5000,404500,"Off Market Trade","Y","Y"
14833,2022-08-16 14:37:00,"CP-NZU","23-Aug-22",5000,83.2,5000,416000,"Off Market Trade","Y","Y"
14853,2022-08-18 14:09:00,"CP-NZU","25-Aug-22",1000,84.5,1000,84500,"","N","Y"
14852,2022-08-18 14:09:00,"CP-NZU","25-Aug-22",10000,84.5,10000,845000,"","N","Y"
14854,2022-08-18 14:11:00,"CP-NZU","25-Aug-22",6219,84.25,6219,523950.75,"Off Market Trade","Y","Y"
14855,2022-08-18 14:23:00,"CP-NZU","25-Aug-22",5000,85,5000,425000,"Off Market Trade","Y","Y"
14895,2022-08-21 17:11:00,"CP-NZU","26-Aug-22",460,85,460,39100,"","N","Y"
14902,2022-08-23 12:02:00,"CP-NZU","30-Aug-22",1276,85.2,1276,108715.2,"","N","Y"
14901,2022-08-23 12:02:00,"CP-NZU","30-Aug-22",724,86,724,62264,"","N","Y"
14900,2022-08-23 12:02:00,"CP-NZU","30-Aug-22",2000,85.2,2000,170400,"","N","Y"
14918,2022-08-24 16:03:00,"CP-NZU","31-Aug-22",619,85.5,619,52924.5,"","N","Y"
14919,2022-08-24 16:09:00,"CP-NZU","31-Aug-22",381,85.5,381,32575.5,"","N","Y"
14948,2022-08-25 16:03:00,"CP-NZU","1-Sep-22",408,85.3,408,34802.4,"","N","Y"
14950,2022-08-25 16:25:00,"CP-NZU","1-Sep-22",4000,85.4,4000,341600,"","N","Y"
14951,2022-08-25 17:24:00,"CP-NZU","1-Sep-22",2000,85.4,2000,170800,"","N","Y"
14954,2022-08-26 11:42:00,"CP-NZU","2-Sep-22",466,85.8,466,39982.8,"","N","Y"
14956,2022-08-26 14:15:00,"CP-NZU","2-Sep-22",500,86,500,43000,"","N","Y"
14957,2022-08-26 16:41:00,"CP-NZU","2-Sep-22",1000,86.05,1000,86050,"","N","Y"
14973,2022-08-29 16:12:00,"CP-NZU","5-Sep-22",2720,86.5,2720,235280,"Off Market Trade","Y","Y"
14984,2022-08-30 16:26:00,"CP-NZU","6-Sep-22",500,86.65,500,43325,"","N","Y"
14983,2022-08-30 16:26:00,"CP-NZU","6-Sep-22",77,86.6,77,6668.2,"","N","Y"
15009,2022-08-31 15:14:00,"CP-NZU","7-Sep-22",72,86.3,72,6213.6,"","N","Y"
15017,2022-09-01 10:48:00,"CP-NZU","8-Sep-22",1,86.65,1,86.65,"","N","Y"
15035,2022-09-01 15:01:00,"CP-NZU","8-Sep-22",1,86.65,1,86.65,"","N","Y"
15034,2022-09-01 15:01:00,"CP-NZU","8-Sep-22",300,86.65,300,25995,"","N","Y"
15033,2022-09-01 15:01:00,"CP-NZU","8-Sep-22",617,86.65,617,53463.05,"","N","Y"
15039,2022-09-02 12:50:00,"CP-NZU","9-Sep-22",35,86.7,35,3034.5,"","N","Y"
15041,2022-09-02 14:32:00,"CP-NZU","9-Sep-22",1500,86.75,1500,130125,"","N","Y"
15040,2022-09-02 14:32:00,"CP-NZU","9-Sep-22",500,86.85,500,43425,"","N","Y"
15042,2022-09-02 15:26:00,"CP-NZU","9-Sep-22",25,86.7,25,2167.5,"","N","Y"
15110,2022-09-06 13:31:00,"CP-NZU","13-Sep-22",75,87.1,75,6532.5,"","N","Y"
15111,2022-09-06 13:57:00,"CP-NZU","13-Sep-22",415,86.9,415,36063.5,"","N","Y"
15124,2022-09-07 12:09:00,"CP-NZU","14-Sep-22",120,86.8,120,10416,"","N","Y"
15126,2022-09-07 12:30:00,"CP-NZU","14-Sep-22",2000,86,2000,172000,"Off Market Trade","Y","Y"
15167,2022-09-09 11:58:00,"CP-NZU","16-Sep-22",1300,85.7,1300,111410,"Off Market Trade","Y","Y"
15207,2022-09-13 14:37:00,"CP-NZU","20-Sep-22",5000,84.5,5000,422500,"Off Market Trade","Y","Y"
15208,2022-09-13 14:48:00,"CP-NZU","20-Sep-23",5000,90.5,5000,452500,"Off Market Trade","Y","Y"
15249,2022-09-16 16:37:00,"CP-NZU","23-Sep-22",2654,83.05,2654,220414.7,"Off Market Trade","Y","Y"
15299,2022-09-20 16:08:00,"CP-NZU","28-Sep-22",2400,83,2400,199200,"Off Market Trade","Y","Y"
15375,2022-09-23 13:16:00,"CP-NZU","3-Oct-22",704,81.75,704,57552,"","N","Y"
15426,2022-09-27 10:21:00,"CP-NZU","4-Oct-22",380,81.49,380,30966.2,"","N","Y"
15429,2022-09-27 10:27:00,"CP-NZU","4-Oct-22",1000,81.09,1000,81090,"","N","Y"
15428,2022-09-27 10:27:00,"CP-NZU","4-Oct-22",1000,81.2,1000,81200,"","N","Y"
15427,2022-09-27 10:27:00,"CP-NZU","4-Oct-22",3000,81.3,3000,243900,"","N","Y"
15456,2022-09-28 14:44:00,"CP-NZU","5-Oct-22",2000,79.25,2000,158500,"","N","Y"
15457,2022-09-28 15:01:00,"CP-NZU","5-Oct-22",176,79.25,176,13948,"","Y","Y"
15458,2022-09-28 15:42:00,"CP-NZU","5-Oct-22",224,79.25,224,17752,"","Y","Y"
15519,2022-10-03 17:10:00,"CP-NZU","10-Oct-22",600,78.05,600,46830,"","N","Y"
15534,2022-10-04 12:01:00,"CP-NZU","11-Oct-22",1000,78,1000,78000,"","N","Y"
15647,2022-10-10 11:17:00,"CP-NZU","17-Oct-22",500,83,500,41500,"","Y","Y"
15646,2022-10-10 11:17:00,"CP-NZU","17-Oct-22",400,83,400,33200,"","N","Y"
15645,2022-10-10 11:17:00,"CP-NZU","17-Oct-22",240,83,240,19920,"","N","Y"
15650,2022-10-10 12:00:00,"CP-NZU","17-Oct-22",192,82.5,192,15840,"","N","Y"
15667,2022-10-11 11:58:00,"CP-NZU","20-Oct-22",1400,82.5,1400,115500,"Off Market Trade","Y","Y"
15819,2022-10-20 09:01:00,"CP-NZU","28-Oct-22",1000,80.5,1000,80500,"","N","Y"
15820,2022-10-20 09:02:00,"CP-NZU","28-Oct-22",765,80.5,765,61582.5,"","N","Y"
15878,2022-10-26 11:56:00,"CP-NZU","2-Nov-22",325,81.25,325,26406.25,"","N","Y"
15888,2022-10-27 12:46:00,"CP-NZU","3-Nov-22",500,82,500,41000,"","Y","Y"
15887,2022-10-27 12:46:00,"CP-NZU","3-Nov-22",832,82,832,68224,"","N","Y"
15895,2022-10-27 16:41:00,"CP-NZU (F)","Aug-23",1000,84,1000,84000,"","N","Y"
15910,2022-10-28 13:00:00,"CP-NZU","4-Nov-22",150,82.25,150,12337.5,"","N","Y"
15911,2022-10-28 13:01:00,"CP-NZU","4-Nov-22",250,82.2,250,20550,"","N","Y"
15912,2022-10-28 13:38:00,"CP-NZU","4-Nov-22",250,82.6,250,20650,"","N","Y"
15913,2022-10-28 14:19:00,"CP-NZU (F)","Mar-23",1000,85,1000,85000,"","N","Y"
15963,2022-11-03 14:28:00,"CP-NZU","10-Nov-22",200,83,200,16600,"","N","Y"
15969,2022-11-04 09:27:00,"CP-NZU","11-Nov-22",544,84.75,544,46104,"","N","Y"
15997,2022-11-07 14:23:00,"CP-NZU","14-Nov-22",312,85.25,312,26598,"","N","Y"
16000,2022-11-07 17:15:00,"CP-NZU","14-Nov-22",312,85.25,312,26598,"Off Market Trade","N","N"
16001,2022-11-07 17:23:00,"CP-NZU (F)","Apr-23",5000,89,5000,445000,"","N","Y"
16022,2022-11-09 11:24:00,"CP-NZU","16-Nov-22",2500,86.5,2500,216250,"","N","Y"
16028,2022-11-09 15:26:00,"CP-NZU","16-Nov-22",1100,87.3,1100,96030,"","N","Y"
16029,2022-11-09 16:43:00,"CP-NZU","16-Nov-22",445,87.7,445,39026.5,"","N","Y"
16030,2022-11-10 08:05:00,"CP-NZU","17-Nov-22",20,87,20,1740,"","N","Y"
16042,2022-11-10 13:56:00,"CP-NZU","17-Nov-22",1000,88.4,1000,88400,"","N","Y"
16041,2022-11-10 13:56:00,"CP-NZU","17-Nov-22",1000,88,1000,88000,"","N","Y"
16045,2022-11-10 14:47:00,"CP-NZU","17-Nov-22",268,87.75,268,23517,"","N","Y"
16076,2022-11-11 16:39:00,"CP-NZU","18-Nov-22",550,87.8,550,48290,"Off Market Trade","Y","Y"
16075,2022-11-11 16:39:00,"CP-NZU","18-Nov-22",950,87.8,950,83410,"Off Market Trade","Y","Y"
16099,2022-11-14 16:41:00,"CP-NZU","21-Nov-22",100,87.9,100,8790,"","Y","Y"
16098,2022-11-14 16:41:00,"CP-NZU","21-Nov-22",180,87.9,180,15822,"","Y","Y"
16135,2022-11-17 16:51:00,"CP-NZU","24-Nov-22",130,88.5,130,11505,"","N","Y"
16134,2022-11-17 16:51:00,"CP-NZU","24-Nov-22",1000,88.4,1000,88400,"","N","Y"
16133,2022-11-17 16:51:00,"CP-NZU","24-Nov-22",575,88.39,575,50824.25,"","Y","Y"
16157,2022-11-18 15:35:00,"CP-NZU","25-Nov-22",2500,88.25,2500,220625,"","N","Y"
16200,2022-11-22 12:26:00,"CP-NZU","29-Nov-22",2000,88.1,2000,176200,"","N","Y"
16244,2022-11-24 12:37:00,"CP-NZU","1-Dec-22",2000,87.3,2000,174600,"","N","Y"
16246,2022-11-24 13:27:00,"CP-NZU","1-Dec-22",500,86.5,500,43250,"","N","Y"
16245,2022-11-24 13:27:00,"CP-NZU","1-Dec-22",2500,86.8,2500,217000,"","N","Y"
16267,2022-11-25 12:16:00,"CP-NZU","2-Dec-22",2500,86.4,2500,216000,"","N","Y"
16266,2022-11-25 12:16:00,"CP-NZU","2-Dec-22",1500,86.5,1500,129750,"","N","Y"
16268,2022-11-25 15:23:00,"CP-NZU","2-Dec-22",1203,86,1203,103458,"","N","Y"
16269,2022-11-25 15:24:00,"CP-NZU","2-Dec-22",480,86,480,41280,"","N","Y"
16296,2022-11-29 13:39:00,"CP-NZU","6-Dec-22",2500,85.8,2500,214500,"","N","Y"
16297,2022-11-29 13:47:00,"CP-NZU","6-Dec-22",10000,85.8,10000,858000,"Off Market Trade","Y","Y"
16302,2022-11-29 15:06:00,"CP-NZU","6-Dec-22",5000,85,5000,425000,"","N","Y"
16301,2022-11-29 15:06:00,"CP-NZU","6-Dec-22",5000,85,5000,425000,"","N","Y"
16304,2022-11-30 09:29:00,"CP-NZU","7-Dec-22",900,84.15,900,75735,"","N","Y"
16307,2022-11-30 12:46:00,"CP-NZU","7-Dec-22",1317,84.25,1317,110957.25,"Off Market Trade","Y","Y"
